target,call_id,call_kind,matrix_size,process,op_type,op_index,attribution_source,attribution_type_id,template_source_workload,template_samples,est_host_ns,est_gpu_ns
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,mir_operator:AddOp,AddOp,7,template_scaled,llm|4096|mir_operator:AddOp|AddOp,planner_debate_L,24,758066.0,644761.5
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,mir_operator:RMSNormOp,RMSNormOp,8,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,mir_operator:LinearOp,LinearOp,10,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,mir_operator:LinearOp,LinearOp,11,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,mir_operator:LinearOp,LinearOp,12,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,mir_operator:ViewOp,ViewOp,13,template_scaled,llm|4096|mir_operator:ViewOp|ViewOp,planner_debate_L,24,169110.5,0.0
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,mir_operator:TransposeOp,TransposeOp,14,template_scaled,llm|4096|mir_operator:TransposeOp|TransposeOp,planner_debate_L,24,7332896.5,7212687.0
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,pre_d2h_alloc,,,template_scaled,llm|4096|pre_d2h_alloc|,planner_debate_L,24,21905.5,0.0
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,d2h_stage,,,template_scaled,llm|4096|d2h_stage|,planner_debate_L,24,1512056.0,1449791.5
react_moa_mcts_x3_L,mcts-critic#r1,llm,4096,checksum_complete,,,template_scaled,llm|4096|checksum_complete|,planner_debate_L,24,89204.0,0.0
react_moa_mcts_x3_L,<dag>,dag,,dag_schedule_gap,,,template_scaled,dag||dag_schedule_gap|,planner_debate_L+react_tool_L,72,50633.0,0.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,adapter_dispatch,,,template_scaled,llm|3072|adapter_dispatch|,react_tool_L,16,1205451.0,0.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,token_preprocess_cpu,,,template_scaled,llm|3072|token_preprocess_cpu|,react_tool_L,16,292476.0,0.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,host_input_generate,,,template_scaled,llm|3072|host_input_generate|,react_tool_L,16,66353476.0,0.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,h2d_stage,,,template_scaled,llm|3072|h2d_stage|,react_tool_L,16,962788.5,805187.5
react_moa_mcts_x3_L,react-plan#r2,llm,3072,weight_init,,,template_scaled,llm|3072|weight_init|,react_tool_L,16,193245.0,28895.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,mir_operator:RMSNormOp,RMSNormOp,6,template_scaled,llm|3072|mir_operator:RMSNormOp|RMSNormOp,react_tool_L,32,4307525.0,4052549.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,inter_operator_dispatch,,,template_scaled,llm|3072|inter_operator_dispatch|,react_tool_L,112,9516.5,0.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,mir_operator:AddOp,AddOp,7,template_scaled,llm|3072|mir_operator:AddOp|AddOp,react_tool_L,16,569181.0,323781.5
react_moa_mcts_x3_L,react-plan#r2,llm,3072,inter_operator_dispatch,,,template_scaled,llm|3072|inter_operator_dispatch|,react_tool_L,112,9516.5,0.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,mir_operator:RMSNormOp,RMSNormOp,8,template_scaled,llm|3072|mir_operator:RMSNormOp|RMSNormOp,react_tool_L,32,4307525.0,4052549.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,inter_operator_dispatch,,,template_scaled,llm|3072|inter_operator_dispatch|,react_tool_L,112,9516.5,0.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,mir_operator:LinearOp,LinearOp,10,template_scaled,llm|3072|mir_operator:LinearOp|LinearOp,react_tool_L,48,11534083.5,11420017.5
react_moa_mcts_x3_L,react-plan#r2,llm,3072,inter_operator_dispatch,,,template_scaled,llm|3072|inter_operator_dispatch|,react_tool_L,112,9516.5,0.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,mir_operator:LinearOp,LinearOp,11,template_scaled,llm|3072|mir_operator:LinearOp|LinearOp,react_tool_L,48,11534083.5,11420017.5
react_moa_mcts_x3_L,react-plan#r2,llm,3072,inter_operator_dispatch,,,template_scaled,llm|3072|inter_operator_dispatch|,react_tool_L,112,9516.5,0.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,mir_operator:LinearOp,LinearOp,12,template_scaled,llm|3072|mir_operator:LinearOp|LinearOp,react_tool_L,48,11534083.5,11420017.5
react_moa_mcts_x3_L,react-plan#r2,llm,3072,inter_operator_dispatch,,,template_scaled,llm|3072|inter_operator_dispatch|,react_tool_L,112,9516.5,0.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,mir_operator:ViewOp,ViewOp,13,template_scaled,llm|3072|mir_operator:ViewOp|ViewOp,react_tool_L,16,154554.5,0.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,inter_operator_dispatch,,,template_scaled,llm|3072|inter_operator_dispatch|,react_tool_L,112,9516.5,0.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,mir_operator:TransposeOp,TransposeOp,14,template_scaled,llm|3072|mir_operator:TransposeOp|TransposeOp,react_tool_L,16,4202558.0,4081585.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,pre_d2h_alloc,,,template_scaled,llm|3072|pre_d2h_alloc|,react_tool_L,16,20659.0,0.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,d2h_stage,,,template_scaled,llm|3072|d2h_stage|,react_tool_L,16,907077.0,837491.0
react_moa_mcts_x3_L,react-plan#r2,llm,3072,checksum_complete,,,template_scaled,llm|3072|checksum_complete|,react_tool_L,16,85259.5,0.0
react_moa_mcts_x3_L,<dag>,dag,,dag_schedule_gap,,,template_scaled,dag||dag_schedule_gap|,planner_debate_L+react_tool_L,72,50633.0,0.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,adapter_dispatch,,,template_scaled,llm|4096|adapter_dispatch|,planner_debate_L,24,961559.5,0.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,token_preprocess_cpu,,,template_scaled,llm|4096|token_preprocess_cpu|,planner_debate_L,24,316625.0,0.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,host_input_generate,,,template_scaled,llm|4096|host_input_generate|,planner_debate_L,24,114168184.0,0.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,h2d_stage,,,template_scaled,llm|4096|h2d_stage|,planner_debate_L,24,1537911.0,1383506.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,weight_init,,,template_scaled,llm|4096|weight_init|,planner_debate_L,24,198564.5,53358.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,6,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,mir_operator:AddOp,AddOp,7,template_scaled,llm|4096|mir_operator:AddOp|AddOp,planner_debate_L,24,758066.0,644761.5
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,8,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,mir_operator:LinearOp,LinearOp,10,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,mir_operator:LinearOp,LinearOp,11,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,mir_operator:LinearOp,LinearOp,12,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,mir_operator:ViewOp,ViewOp,13,template_scaled,llm|4096|mir_operator:ViewOp|ViewOp,planner_debate_L,24,169110.5,0.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,mir_operator:TransposeOp,TransposeOp,14,template_scaled,llm|4096|mir_operator:TransposeOp|TransposeOp,planner_debate_L,24,7332896.5,7212687.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,pre_d2h_alloc,,,template_scaled,llm|4096|pre_d2h_alloc|,planner_debate_L,24,21905.5,0.0
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,d2h_stage,,,template_scaled,llm|4096|d2h_stage|,planner_debate_L,24,1512056.0,1449791.5
react_moa_mcts_x3_L,moa-map0#r2,llm,4096,checksum_complete,,,template_scaled,llm|4096|checksum_complete|,planner_debate_L,24,89204.0,0.0
react_moa_mcts_x3_L,<dag>,dag,,dag_schedule_gap,,,template_scaled,dag||dag_schedule_gap|,planner_debate_L+react_tool_L,72,50633.0,0.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,adapter_dispatch,,,template_scaled,llm|4096|adapter_dispatch|,planner_debate_L,24,961559.5,0.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,token_preprocess_cpu,,,template_scaled,llm|4096|token_preprocess_cpu|,planner_debate_L,24,316625.0,0.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,host_input_generate,,,template_scaled,llm|4096|host_input_generate|,planner_debate_L,24,114168184.0,0.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,h2d_stage,,,template_scaled,llm|4096|h2d_stage|,planner_debate_L,24,1537911.0,1383506.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,weight_init,,,template_scaled,llm|4096|weight_init|,planner_debate_L,24,198564.5,53358.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,6,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,mir_operator:AddOp,AddOp,7,template_scaled,llm|4096|mir_operator:AddOp|AddOp,planner_debate_L,24,758066.0,644761.5
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,8,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,mir_operator:LinearOp,LinearOp,10,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,mir_operator:LinearOp,LinearOp,11,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,mir_operator:LinearOp,LinearOp,12,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,mir_operator:ViewOp,ViewOp,13,template_scaled,llm|4096|mir_operator:ViewOp|ViewOp,planner_debate_L,24,169110.5,0.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,mir_operator:TransposeOp,TransposeOp,14,template_scaled,llm|4096|mir_operator:TransposeOp|TransposeOp,planner_debate_L,24,7332896.5,7212687.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,pre_d2h_alloc,,,template_scaled,llm|4096|pre_d2h_alloc|,planner_debate_L,24,21905.5,0.0
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,d2h_stage,,,template_scaled,llm|4096|d2h_stage|,planner_debate_L,24,1512056.0,1449791.5
react_moa_mcts_x3_L,moa-map1#r2,llm,4096,checksum_complete,,,template_scaled,llm|4096|checksum_complete|,planner_debate_L,24,89204.0,0.0
react_moa_mcts_x3_L,<dag>,dag,,dag_schedule_gap,,,template_scaled,dag||dag_schedule_gap|,planner_debate_L+react_tool_L,72,50633.0,0.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,adapter_dispatch,,,template_scaled,llm|4096|adapter_dispatch|,planner_debate_L,24,961559.5,0.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,token_preprocess_cpu,,,template_scaled,llm|4096|token_preprocess_cpu|,planner_debate_L,24,316625.0,0.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,host_input_generate,,,template_scaled,llm|4096|host_input_generate|,planner_debate_L,24,114168184.0,0.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,h2d_stage,,,template_scaled,llm|4096|h2d_stage|,planner_debate_L,24,1537911.0,1383506.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,weight_init,,,template_scaled,llm|4096|weight_init|,planner_debate_L,24,198564.5,53358.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,6,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,mir_operator:AddOp,AddOp,7,template_scaled,llm|4096|mir_operator:AddOp|AddOp,planner_debate_L,24,758066.0,644761.5
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,8,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,mir_operator:LinearOp,LinearOp,10,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,mir_operator:LinearOp,LinearOp,11,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,mir_operator:LinearOp,LinearOp,12,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,mir_operator:ViewOp,ViewOp,13,template_scaled,llm|4096|mir_operator:ViewOp|ViewOp,planner_debate_L,24,169110.5,0.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,mir_operator:TransposeOp,TransposeOp,14,template_scaled,llm|4096|mir_operator:TransposeOp|TransposeOp,planner_debate_L,24,7332896.5,7212687.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,pre_d2h_alloc,,,template_scaled,llm|4096|pre_d2h_alloc|,planner_debate_L,24,21905.5,0.0
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,d2h_stage,,,template_scaled,llm|4096|d2h_stage|,planner_debate_L,24,1512056.0,1449791.5
react_moa_mcts_x3_L,moa-map2#r2,llm,4096,checksum_complete,,,template_scaled,llm|4096|checksum_complete|,planner_debate_L,24,89204.0,0.0
react_moa_mcts_x3_L,<dag>,dag,,dag_schedule_gap,,,template_scaled,dag||dag_schedule_gap|,planner_debate_L+react_tool_L,72,50633.0,0.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,adapter_dispatch,,,template_scaled,llm|4096|adapter_dispatch|,planner_debate_L,24,961559.5,0.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,token_preprocess_cpu,,,template_scaled,llm|4096|token_preprocess_cpu|,planner_debate_L,24,316625.0,0.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,host_input_generate,,,template_scaled,llm|4096|host_input_generate|,planner_debate_L,24,114168184.0,0.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,h2d_stage,,,template_scaled,llm|4096|h2d_stage|,planner_debate_L,24,1537911.0,1383506.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,weight_init,,,template_scaled,llm|4096|weight_init|,planner_debate_L,24,198564.5,53358.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,6,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,mir_operator:AddOp,AddOp,7,template_scaled,llm|4096|mir_operator:AddOp|AddOp,planner_debate_L,24,758066.0,644761.5
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,8,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,mir_operator:LinearOp,LinearOp,10,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,mir_operator:LinearOp,LinearOp,11,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,mir_operator:LinearOp,LinearOp,12,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,mir_operator:ViewOp,ViewOp,13,template_scaled,llm|4096|mir_operator:ViewOp|ViewOp,planner_debate_L,24,169110.5,0.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,mir_operator:TransposeOp,TransposeOp,14,template_scaled,llm|4096|mir_operator:TransposeOp|TransposeOp,planner_debate_L,24,7332896.5,7212687.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,pre_d2h_alloc,,,template_scaled,llm|4096|pre_d2h_alloc|,planner_debate_L,24,21905.5,0.0
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,d2h_stage,,,template_scaled,llm|4096|d2h_stage|,planner_debate_L,24,1512056.0,1449791.5
react_moa_mcts_x3_L,mcts-root#r2,llm,4096,checksum_complete,,,template_scaled,llm|4096|checksum_complete|,planner_debate_L,24,89204.0,0.0
react_moa_mcts_x3_L,<dag>,dag,,dag_schedule_gap,,,template_scaled,dag||dag_schedule_gap|,planner_debate_L+react_tool_L,72,50633.0,0.0
react_moa_mcts_x3_L,react-tool#r2,tool,256,agent_tool_execute_cpu,,,template_scaled,tool|256|agent_tool_execute_cpu|,planner_debate_L+react_tool_L,16,355411.5,0.0
react_moa_mcts_x3_L,<dag>,dag,,dag_schedule_gap,,,template_scaled,dag||dag_schedule_gap|,planner_debate_L+react_tool_L,72,50633.0,0.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,adapter_dispatch,,,template_scaled,llm|4096|adapter_dispatch|,planner_debate_L,24,961559.5,0.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,token_preprocess_cpu,,,template_scaled,llm|4096|token_preprocess_cpu|,planner_debate_L,24,316625.0,0.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,host_input_generate,,,template_scaled,llm|4096|host_input_generate|,planner_debate_L,24,114168184.0,0.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,h2d_stage,,,template_scaled,llm|4096|h2d_stage|,planner_debate_L,24,1537911.0,1383506.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,weight_init,,,template_scaled,llm|4096|weight_init|,planner_debate_L,24,198564.5,53358.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,6,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,mir_operator:AddOp,AddOp,7,template_scaled,llm|4096|mir_operator:AddOp|AddOp,planner_debate_L,24,758066.0,644761.5
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,mir_operator:RMSNormOp,RMSNormOp,8,template_scaled,llm|4096|mir_operator:RMSNormOp|RMSNormOp,planner_debate_L,48,16258717.5,15963450.5
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,mir_operator:LinearOp,LinearOp,10,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,mir_operator:LinearOp,LinearOp,11,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,inter_operator_dispatch,,,template_scaled,llm|4096|inter_operator_dispatch|,planner_debate_L,168,14996.0,0.0
react_moa_mcts_x3_L,mcts-actor0#r2,llm,4096,mir_operator:LinearOp,LinearOp,12,template_scaled,llm|4096|mir_operator:LinearOp|LinearOp,planner_debate_L,72,26372972.0,26171352.0
